Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Origin Factory,Sales,Units,Gross Profit,Cost
145,ORD-2023-10145,2023-09-17,2023-09-21,First Class,CUST-562,United States,City_3,State_2,58331,Candy,East,PROD-005,Jelly Beans,Sugar Shack,138.58,47,68.08,70.5
146,ORD-2023-10146,2023-08-25,2023-08-25,Same Day,CUST-910,United States,City_48,State_2,68947,Candy,East,PROD-005,Jelly Beans,Lot's O' Nuts,1073.64,307,613.14,460.5
147,ORD-2023-10147,2023-09-14,2023-09-14,Same Day,CUST-561,United States,City_7,State_11,21053,Nuts,Central,PROD-010,Pistachios,Wicked Choccy's,1149.67,87,758.17,391.5
148,ORD-2023-10148,2023-12-29,2024-01-01,Second Class,CUST-636,United States,City_34,State_20,30807,Chocolate,East,PROD-009,Caramel Squares,Wicked Choccy's,1956.74,234,1301.54,655.2
149,ORD-2023-10149,2023-07-29,2023-07-29,Same Day,CUST-712,United States,City_4,State_11,18639,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Sugar Shack,4075.33,406,2045.33,2030.0
150,ORD-2023-10150,2023-05-10,2023-05-15,First Class,CUST-717,United States,City_10,State_11,20682,Chocolate,South,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,5276.96,380,3376.96,1900.0
151,ORD-2023-10151,2023-12-02,2023-12-04,First Class,CUST-232,United States,City_39,State_3,50577,Nuts,Central,PROD-010,Pistachios,Wicked Choccy's,4117.52,367,2466.02,1651.5
152,ORD-2023-10152,2023-12-10,2023-12-14,Second Class,CUST-856,United States,City_44,State_17,22249,Chocolate,Central,PROD-009,Caramel Squares,Secret Factory,2834.52,369,1801.32,1033.2
153,ORD-2023-10153,2023-07-05,2023-07-12,Standard Class,CUST-319,United States,City_22,State_16,35166,Nuts,Central,PROD-007,Cashew Clusters,The Other Factory,1189.71,168,517.71,672.0
154,ORD-2023-10154,2023-06-01,2023-06-06,Standard Class,CUST-619,United States,City_50,State_18,79013,Chocolate,West,PROD-004,Peanut Butter Cups,Wicked Choccy's,3556.57,442,2230.57,1326.0
155,ORD-2023-10155,2023-03-20,2023-03-21,Same Day,CUST-809,United States,City_50,State_20,31697,Nuts,West,PROD-001,Chocolate Almonds,Sugar Shack,411.82,93,179.32,232.5
156,ORD-2023-10156,2023-12-13,2023-12-17,First Class,CUST-554,United States,City_40,State_10,68841,Candy,South,PROD-008,Lollipops,Lot's O' Nuts,350.84,378,161.84,189.0
157,ORD-2023-10157,2023-08-29,2023-09-05,First Class,CUST-476,United States,City_44,State_19,67749,Chocolate,West,PROD-004,Peanut Butter Cups,The Other Factory,3897.78,472,2481.78,1416.0
158,ORD-2023-10158,2023-03-24,2023-03-25,Same Day,CUST-719,United States,City_9,State_9,16839,Candy,South,PROD-008,Lollipops,Sugar Shack,385.1,428,171.1,214.0
159,ORD-2023-10159,2023-05-26,2023-06-01,Standard Class,CUST-379,United States,City_29,State_17,29313,Candy,East,PROD-008,Lollipops,Sugar Shack,68.76,52,42.76,26.0
160,ORD-2023-10160,2023-06-28,2023-06-30,Same Day,CUST-154,United States,City_26,State_17,59015,Nuts,West,PROD-007,Cashew Clusters,Lot's O' Nuts,2993.77,486,1049.77,1944.0
161,ORD-2023-10161,2023-04-25,2023-04-29,First Class,CUST-201,United States,City_46,State_11,29142,Chocolate,East,PROD-004,Peanut Butter Cups,Secret Factory,142.42,24,70.42,72.0
162,ORD-2023-10162,2023-12-23,2023-12-26,Same Day,CUST-822,United States,City_31,State_15,90654,Candy,Central,PROD-003,Sour Worms,Lot's O' Nuts,965.98,435,400.48,565.5
163,ORD-2023-10163,2023-04-21,2023-04-23,First Class,CUST-844,United States,City_39,State_17,65476,Nuts,East,PROD-001,Chocolate Almonds,Lot's O' Nuts,1883.78,437,791.28,1092.5
164,ORD-2023-10164,2023-03-04,2023-03-05,First Class,CUST-754,United States,City_40,State_15,18232,Candy,West,PROD-002,Gummy Bears,Sugar Shack,75.79,34,34.99,40.8
165,ORD-2023-10165,2023-03-15,2023-03-23,Second Class,CUST-729,United States,City_23,State_8,84798,Candy,East,PROD-002,Gummy Bears,Secret Factory,409.05,159,218.25,190.8
166,ORD-2023-10166,2023-02-04,2023-02-06,First Class,CUST-619,United States,City_33,State_18,12665,Nuts,East,PROD-007,Cashew Clusters,Wicked Choccy's,4559.87,498,2567.87,1992.0
167,ORD-2023-10167,2023-07-11,2023-07-16,Same Day,CUST-465,United States,City_5,State_12,41604,Nuts,East,PROD-007,Cashew Clusters,Secret Factory,1457.26,139,901.26,556.0
168,ORD-2023-10168,2023-01-23,2023-01-30,Second Class,CUST-933,United States,City_42,State_6,99742,Candy,Central,PROD-002,Gummy Bears,The Other Factory,528.74,190,300.74,228.0
169,ORD-2023-10169,2023-02-02,2023-02-07,Second Class,CUST-568,United States,City_3,State_10,36422,Candy,West,PROD-008,Lollipops,Secret Factory,500.89,376,312.89,188.0
170,ORD-2023-10170,2023-06-08,2023-06-09,First Class,CUST-934,United States,City_35,State_16,43202,Nuts,East,PROD-001,Chocolate Almonds,Wicked Choccy's,1431.43,273,748.93,682.5
171,ORD-2023-10171,2023-01-25,2023-01-26,First Class,CUST-379,United States,City_8,State_12,67272,Nuts,Central,PROD-001,Chocolate Almonds,Wicked Choccy's,2812.67,453,1680.17,1132.5
172,ORD-2023-10172,2023-04-06,2023-04-06,First Class,CUST-476,United States,City_34,State_9,20828,Nuts,South,PROD-007,Cashew Clusters,Secret Factory,2680.24,264,1624.24,1056.0
173,ORD-2023-10173,2023-10-07,2023-10-14,Second Class,CUST-181,United States,City_21,State_10,50173,Nuts,South,PROD-007,Cashew Clusters,Lot's O' Nuts,1268.36,160,628.36,640.0
174,ORD-2023-10174,2023-12-20,2023-12-24,Second Class,CUST-143,United States,City_47,State_12,90589,Candy,South,PROD-008,Lollipops,The Other Factory,240.24,237,121.74,118.5
175,ORD-2023-10175,2023-12-10,2023-12-18,Standard Class,CUST-625,United States,City_48,State_6,14081,Nuts,East,PROD-007,Cashew Clusters,Sugar Shack,2834.92,336,1490.92,1344.0
176,ORD-2023-10176,2023-03-06,2023-03-13,Standard Class,CUST-760,United States,City_24,State_12,60181,Candy,South,PROD-003,Sour Worms,The Other Factory,106.05,44,48.85,57.2
177,ORD-2023-10177,2023-07-09,2023-07-10,Same Day,CUST-178,United States,City_37,State_5,79397,Nuts,West,PROD-010,Pistachios,Lot's O' Nuts,1949.32,200,1049.32,900.0
178,ORD-2023-10178,2023-05-08,2023-05-11,First Class,CUST-290,United States,City_32,State_17,60723,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Secret Factory,523.22,68,183.22,340.0
179,ORD-2023-10179,2023-12-27,2023-12-30,First Class,CUST-726,United States,City_19,State_16,36237,Chocolate,Central,PROD-009,Caramel Squares,Lot's O' Nuts,1214.08,238,547.68,666.4
180,ORD-2023-10180,2023-03-30,2023-04-03,Same Day,CUST-189,United States,City_44,State_11,97535,Candy,East,PROD-002,Gummy Bears,Wicked Choccy's,1449.51,470,885.51,564.0
181,ORD-2023-10181,2023-03-22,2023-03-26,First Class,CUST-817,United States,City_41,State_6,57381,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,4795.33,374,2925.33,1870.0
182,ORD-2023-10182,2023-03-13,2023-03-16,Second Class,CUST-126,United States,City_24,State_18,85009,Chocolate,East,PROD-009,Caramel Squares,Wicked Choccy's,985.06,131,618.26,366.8
183,ORD-2023-10183,2023-02-03,2023-02-09,Standard Class,CUST-834,United States,City_47,State_16,78903,Chocolate,West,PROD-006,Dark Chocolate Truffles,Secret Factory,1761.68,168,921.68,840.0
184,ORD-2023-10184,2023-06-12,2023-06-19,Second Class,CUST-577,United States,City_44,State_17,55156,Nuts,East,PROD-007,Cashew Clusters,Secret Factory,2178.41,338,826.41,1352.0
185,ORD-2023-10185,2023-08-10,2023-08-17,Second Class,CUST-156,United States,City_8,State_17,30056,Candy,West,PROD-003,Sour Worms,The Other Factory,994.81,267,647.71,347.1
186,ORD-2023-10186,2023-12-30,2023-12-31,First Class,CUST-631,United States,City_19,State_3,42847,Candy,West,PROD-005,Jelly Beans,Wicked Choccy's,378.57,125,191.07,187.5
187,ORD-2023-10187,2023-11-17,2023-11-23,Second Class,CUST-195,United States,City_33,State_6,87569,Chocolate,Central,PROD-004,Peanut Butter Cups,The Other Factory,1198.71,165,703.71,495.0
188,ORD-2023-10188,2023-10-16,2023-10-16,First Class,CUST-129,United States,City_6,State_2,94076,Nuts,West,PROD-010,Pistachios,Wicked Choccy's,381.93,31,242.43,139.5
189,ORD-2023-10189,2023-11-13,2023-11-13,Same Day,CUST-742,United States,City_35,State_10,94136,Nuts,West,PROD-010,Pistachios,Sugar Shack,2343.64,337,827.14,1516.5
190,ORD-2023-10190,2023-06-02,2023-06-03,Same Day,CUST-161,United States,City_11,State_15,64476,Candy,West,PROD-005,Jelly Beans,Secret Factory,584.23,242,221.23,363.0
191,ORD-2023-10191,2023-11-07,2023-11-10,First Class,CUST-835,United States,City_21,State_12,62260,Candy,West,PROD-008,Lollipops,Secret Factory,81.71,83,40.21,41.5
192,ORD-2023-10192,2023-05-04,2023-05-08,First Class,CUST-560,United States,City_16,State_5,22689,Candy,East,PROD-003,Sour Worms,Sugar Shack,542.85,248,220.45,322.4
193,ORD-2023-10193,2023-05-08,2023-05-09,Same Day,CUST-933,United States,City_21,State_19,50988,Nuts,South,PROD-001,Chocolate Almonds,Sugar Shack,3231.55,453,2099.05,1132.5
194,ORD-2023-10194,2023-09-13,2023-09-14,Same Day,CUST-123,United States,City_6,State_13,76249,Chocolate,South,PROD-004,Peanut Butter Cups,Wicked Choccy's,2708.68,460,1328.68,1380.0
195,ORD-2023-10195,2023-01-25,2023-01-26,First Class,CUST-711,United States,City_42,State_16,47453,Candy,West,PROD-008,Lollipops,Wicked Choccy's,33.64,35,16.14,17.5
196,ORD-2023-10196,2023-03-10,2023-03-10,Same Day,CUST-474,United States,City_49,State_13,57964,Chocolate,East,PROD-009,Caramel Squares,Lot's O' Nuts,2448.27,461,1157.47,1290.8
197,ORD-2023-10197,2023-07-05,2023-07-11,Second Class,CUST-495,United States,City_33,State_15,82070,Nuts,East,PROD-001,Chocolate Almonds,Secret Factory,1415.85,293,683.35,732.5
198,ORD-2023-10198,2023-02-19,2023-02-28,Second Class,CUST-447,United States,City_36,State_12,28909,Candy,East,PROD-005,Jelly Beans,The Other Factory,651.93,211,335.43,316.5
199,ORD-2023-10199,2023-01-24,2023-01-30,Standard Class,CUST-441,United States,City_31,State_17,69898,Chocolate,South,PROD-004,Peanut Butter Cups,The Other Factory,148.38,29,61.38,87.0
200,ORD-2023-10200,2023-11-10,2023-11-14,First Class,CUST-731,United States,City_48,State_10,87820,Candy,West,PROD-003,Sour Worms,The Other Factory,392.17,173,167.27,224.9
201,ORD-2023-10201,2023-09-01,2023-09-03,First Class,CUST-439,United States,City_44,State_4,64596,Chocolate,South,PROD-006,Dark Chocolate Truffles,The Other Factory,3255.78,427,1120.78,2135.0
202,ORD-2023-10202,2023-05-16,2023-05-19,Same Day,CUST-894,United States,City_38,State_19,39824,Nuts,East,PROD-010,Pistachios,Sugar Shack,4151.94,345,2599.44,1552.5
203,ORD-2023-10203,2023-09-26,2023-10-01,Second Class,CUST-893,United States,City_25,State_5,99224,Nuts,South,PROD-001,Chocolate Almonds,The Other Factory,2142.87,332,1312.87,830.0
204,ORD-2023-10204,2023-01-10,2023-01-14,Second Class,CUST-255,United States,City_27,State_7,63788,Chocolate,East,PROD-004,Peanut Butter Cups,Lot's O' Nuts,1389.23,235,684.23,705.0
205,ORD-2023-10205,2023-12-28,2024-01-02,Standard Class,CUST-674,United States,City_21,State_16,78875,Chocolate,South,PROD-009,Caramel Squares,The Other Factory,510.28,80,286.28,224.0
206,ORD-2023-10206,2023-09-30,2023-09-30,Same Day,CUST-792,United States,City_50,State_9,89963,Nuts,West,PROD-007,Cashew Clusters,Sugar Shack,1716.36,185,976.36,740.0
207,ORD-2023-10207,2023-10-13,2023-10-14,First Class,CUST-404,United States,City_50,State_10,37168,Candy,West,PROD-008,Lollipops,Wicked Choccy's,148.82,162,67.82,81.0
208,ORD-2023-10208,2023-10-14,2023-10-17,First Class,CUST-838,United States,City_18,State_10,25974,Candy,South,PROD-008,Lollipops,Sugar Shack,708.02,488,464.02,244.0
209,ORD-2023-10209,2023-06-26,2023-06-28,Same Day,CUST-249,United States,City_19,State_2,47700,Nuts,South,PROD-010,Pistachios,The Other Factory,5960.16,498,3719.16,2241.0
210,ORD-2023-10210,2023-09-03,2023-09-09,First Class,CUST-651,United States,City_18,State_18,45601,Candy,South,PROD-002,Gummy Bears,Sugar Shack,257.48,119,114.68,142.8
211,ORD-2023-10211,2023-01-26,2023-01-31,Second Class,CUST-331,United States,City_41,State_8,16880,Candy,West,PROD-003,Sour Worms,Lot's O' Nuts,1307.72,352,850.12,457.6
212,ORD-2023-10212,2023-02-21,2023-02-23,Same Day,CUST-105,United States,City_36,State_6,63334,Candy,Central,PROD-002,Gummy Bears,Secret Factory,1141.08,358,711.48,429.6
213,ORD-2023-10213,2023-06-14,2023-06-18,First Class,CUST-887,United States,City_6,State_19,40437,Candy,West,PROD-008,Lollipops,Secret Factory,192.57,156,114.57,78.0
214,ORD-2023-10214,2023-04-01,2023-04-03,Same Day,CUST-956,United States,City_26,State_16,34420,Chocolate,West,PROD-009,Caramel Squares,Lot's O' Nuts,3934.48,488,2568.08,1366.4
215,ORD-2023-10215,2023-10-18,2023-10-18,First Class,CUST-443,United States,City_19,State_15,94058,Candy,East,PROD-005,Jelly Beans,Lot's O' Nuts,792.27,318,315.27,477.0
216,ORD-2023-10216,2023-09-16,2023-09-21,Second Class,CUST-928,United States,City_8,State_11,31298,Chocolate,South,PROD-009,Caramel Squares,The Other Factory,1331.13,249,633.93,697.2
217,ORD-2023-10217,2023-06-22,2023-06-27,Standard Class,CUST-790,United States,City_49,State_7,33002,Candy,West,PROD-008,Lollipops,Sugar Shack,402.11,414,195.11,207.0
218,ORD-2023-10218,2023-02-14,2023-02-14,First Class,CUST-289,United States,City_9,State_16,52415,Nuts,South,PROD-010,Pistachios,Secret Factory,2422.51,215,1455.01,967.5
219,ORD-2023-10219,2023-05-01,2023-05-03,Same Day,CUST-437,United States,City_20,State_19,85088,Chocolate,Central,PROD-004,Peanut Butter Cups,Lot's O' Nuts,1878.27,238,1164.27,714.0
220,ORD-2023-10220,2023-02-01,2023-02-04,Second Class,CUST-414,United States,City_11,State_13,99925,Nuts,Central,PROD-001,Chocolate Almonds,Sugar Shack,1471.86,351,594.36,877.5
221,ORD-2023-10221,2023-07-08,2023-07-14,First Class,CUST-236,United States,City_31,State_5,69634,Chocolate,East,PROD-009,Caramel Squares,Sugar Shack,1661.33,324,754.13,907.2
222,ORD-2023-10222,2023-10-03,2023-10-03,Same Day,CUST-323,United States,City_49,State_8,99173,Nuts,South,PROD-010,Pistachios,Sugar Shack,4717.71,420,2827.71,1890.0
223,ORD-2023-10223,2023-02-09,2023-02-15,First Class,CUST-163,United States,City_36,State_17,36497,Nuts,South,PROD-010,Pistachios,Lot's O' Nuts,5057.35,479,2901.85,2155.5
224,ORD-2023-10224,2023-06-17,2023-06-22,Second Class,CUST-219,United States,City_44,State_7,86434,Nuts,West,PROD-010,Pistachios,The Other Factory,4587.25,447,2575.75,2011.5
225,ORD-2023-10225,2023-08-21,2023-08-30,Standard Class,CUST-567,United States,City_37,State_2,83242,Candy,South,PROD-008,Lollipops,Lot's O' Nuts,87.39,77,48.89,38.5
226,ORD-2023-10226,2023-05-11,2023-05-15,Same Day,CUST-323,United States,City_38,State_3,15936,Candy,East,PROD-008,Lollipops,Sugar Shack,321.97,428,107.97,214.0
227,ORD-2023-10227,2023-02-05,2023-02-13,Standard Class,CUST-393,United States,City_27,State_6,27750,Nuts,East,PROD-007,Cashew Clusters,Sugar Shack,4310.22,488,2358.22,1952.0
228,ORD-2023-10228,2023-07-13,2023-07-13,Same Day,CUST-777,United States,City_35,State_5,95660,Nuts,South,PROD-007,Cashew Clusters,Sugar Shack,1309.26,202,501.26,808.0
229,ORD-2023-10229,2023-09-28,2023-09-28,Same Day,CUST-328,United States,City_1,State_1,49107,Chocolate,West,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,971.92,75,596.92,375.0
230,ORD-2023-10230,2023-04-28,2023-04-30,Same Day,CUST-258,United States,City_18,State_7,24790,Candy,South,PROD-008,Lollipops,The Other Factory,148.98,136,80.98,68.0
231,ORD-2023-10231,2023-04-16,2023-04-22,Second Class,CUST-134,United States,City_29,State_20,98083,Nuts,East,PROD-001,Chocolate Almonds,Secret Factory,181.65,44,71.65,110.0
232,ORD-2023-10232,2023-08-13,2023-08-14,Same Day,CUST-872,United States,City_50,State_2,28367,Nuts,East,PROD-001,Chocolate Almonds,Wicked Choccy's,744.86,129,422.36,322.5
233,ORD-2023-10233,2023-10-23,2023-10-25,First Class,CUST-938,United States,City_21,State_8,49552,Chocolate,West,PROD-009,Caramel Squares,Sugar Shack,2352.51,316,1467.71,884.8
234,ORD-2023-10234,2023-06-03,2023-06-06,Same Day,CUST-705,United States,City_48,State_6,92050,Candy,West,PROD-003,Sour Worms,The Other Factory,310.33,150,115.33,195.0
235,ORD-2023-10235,2023-06-26,2023-07-04,Standard Class,CUST-490,United States,City_34,State_11,64568,Nuts,South,PROD-007,Cashew Clusters,The Other Factory,4851.07,492,2883.07,1968.0
236,ORD-2023-10236,2023-04-05,2023-04-07,Same Day,CUST-346,United States,City_15,State_10,28920,Nuts,Central,PROD-007,Cashew Clusters,Wicked Choccy's,3654.12,396,2070.12,1584.0
237,ORD-2023-10237,2023-10-13,2023-10-15,Same Day,CUST-348,United States,City_17,State_7,53288,Candy,South,PROD-008,Lollipops,Lot's O' Nuts,239.01,281,98.51,140.5
238,ORD-2023-10238,2023-10-02,2023-10-08,Standard Class,CUST-152,United States,City_18,State_13,98299,Candy,Central,PROD-002,Gummy Bears,Secret Factory,1251.31,380,795.31,456.0
239,ORD-2023-10239,2023-04-07,2023-04-17,Standard Class,CUST-841,United States,City_43,State_18,38444,Nuts,East,PROD-010,Pistachios,The Other Factory,5006.3,421,3111.8,1894.5
240,ORD-2023-10240,2023-01-08,2023-01-11,First Class,CUST-859,United States,City_8,State_16,41797,Candy,Central,PROD-008,Lollipops,Wicked Choccy's,171.44,118,112.44,59.0
241,ORD-2023-10241,2023-10-10,2023-10-15,Second Class,CUST-489,United States,City_30,State_18,95029,Nuts,South,PROD-010,Pistachios,Wicked Choccy's,2085.34,174,1302.34,783.0
242,ORD-2023-10242,2023-09-20,2023-09-20,First Class,CUST-200,United States,City_47,State_16,51973,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Sugar Shack,5176.84,461,2871.84,2305.0
243,ORD-2023-10243,2023-01-24,2023-01-24,Same Day,CUST-859,United States,City_10,State_1,44180,Chocolate,Central,PROD-004,Peanut Butter Cups,Sugar Shack,2499.74,298,1605.74,894.0
244,ORD-2023-10244,2023-03-20,2023-03-23,First Class,CUST-488,United States,City_37,State_8,75444,Chocolate,South,PROD-009,Caramel Squares,The Other Factory,614.4,110,306.4,308.0
245,ORD-2023-10245,2023-11-25,2023-11-25,Same Day,CUST-272,United States,City_47,State_12,32185,Chocolate,Central,PROD-009,Caramel Squares,Sugar Shack,2429.07,388,1342.67,1086.4
246,ORD-2023-10246,2023-10-05,2023-10-09,Second Class,CUST-636,United States,City_3,State_3,97584,Candy,South,PROD-003,Sour Worms,The Other Factory,1290.01,338,850.61,439.4
247,ORD-2023-10247,2023-11-19,2023-11-26,Second Class,CUST-254,United States,City_1,State_7,76287,Nuts,South,PROD-001,Chocolate Almonds,Lot's O' Nuts,512.62,128,192.62,320.0
248,ORD-2023-10248,2023-12-04,2023-12-06,Same Day,CUST-644,United States,City_36,State_14,11553,Candy,East,PROD-008,Lollipops,Sugar Shack,197.31,259,67.81,129.5
249,ORD-2023-10249,2023-01-09,2023-01-14,First Class,CUST-790,United States,City_28,State_6,24026,Nuts,Central,PROD-001,Chocolate Almonds,The Other Factory,1815.42,267,1147.92,667.5
250,ORD-2023-10250,2023-04-09,2023-04-16,Second Class,CUST-934,United States,City_23,State_9,62022,Candy,West,PROD-002,Gummy Bears,The Other Factory,898.47,327,506.07,392.4
251,ORD-2023-10251,2023-10-17,2023-10-17,Same Day,CUST-331,United States,City_20,State_3,95686,Candy,South,PROD-002,Gummy Bears,Sugar Shack,480.04,134,319.24,160.8
252,ORD-2023-10252,2023-07-13,2023-07-18,Same Day,CUST-752,United States,City_1,State_6,20837,Nuts,South,PROD-001,Chocolate Almonds,Lot's O' Nuts,1616.23,292,886.23,730.0
253,ORD-2023-10253,2023-09-28,2023-10-06,Standard Class,CUST-316,United States,City_45,State_19,72324,Candy,Central,PROD-008,Lollipops,Secret Factory,375.32,480,135.32,240.0
254,ORD-2023-10254,2023-10-06,2023-10-08,First Class,CUST-283,United States,City_21,State_1,37152,Candy,East,PROD-005,Jelly Beans,Lot's O' Nuts,1111.76,298,664.76,447.0
255,ORD-2023-10255,2023-06-03,2023-06-09,Standard Class,CUST-680,United States,City_25,State_18,53480,Nuts,South,PROD-010,Pistachios,Wicked Choccy's,981.77,93,563.27,418.5
256,ORD-2023-10256,2023-01-28,2023-01-30,First Class,CUST-958,United States,City_5,State_11,89320,Nuts,East,PROD-007,Cashew Clusters,Wicked Choccy's,517.35,60,277.35,240.0
257,ORD-2023-10257,2023-01-16,2023-01-19,First Class,CUST-561,United States,City_32,State_8,56636,Nuts,South,PROD-010,Pistachios,The Other Factory,2870.72,334,1367.72,1503.0
